Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1926-07,31.58,53.05,38.49,84.59,89.75,350.36,39.19,25.52,81.22,51.64
1926-08,32.0,61.05,40.17,83.49,92.3,353.27,39.13,25.8,86.81,52.59
1926-09,33.18,62.94,41.16,86.27,94.49,360.96,38.76,26.73,85.01,54.68
1926-10,33.32,65.75,41.39,82.94,93.38,364.16,38.77,26.87,86.41,54.59
1926-11,32.83,60.18,39.77,82.19,89.05,363.74,37.79,26.54,83.92,52.9
1926-12,34.77,58.76,41.25,81.69,93.02,369.65,40.02,27.81,86.7,54.15
1927-01,34.78,64.38,42.37,85.19,92.25,371.52,40.19,27.62,86.12,55.55
1927-02,35.2,63.63,42.21,86.11,91.14,378.52,39.06,28.85,84.41,56.71
1927-03,36.26,68.73,44.53,86.96,94.97,393.55,40.28,29.16,87.9,59.36
1927-04,36.94,69.66,44.88,81.29,95.58,500.46,40.05,29.4,87.84,60.27
1927-05,38.12,71.7,45.09,76.9,100.74,489.8,41.56,30.03,89.13,60.68
1927-06,41.12,74.97,47.65,80.21,107.82,506.18,42.49,31.08,97.0,64.37
1927-07,39.03,67.29,45.74,85.18,93.43,421.56,39.24,33.05,100.48,59.42
1927-08,40.84,75.92,51.52,87.49,104.79,437.31,43.0,36.12,105.48,62.78
1927-09,41.87,80.69,52.8,86.93,110.48,439.17,45.98,36.02,108.73,61.92
1927-10,43.79,85.09,55.06,89.49,111.14,462.04,49.36,37.99,117.36,64.42
1927-11,41.6,81.24,52.06,87.42,108.19,452.37,46.81,39.62,111.96,61.86
1927-12,44.33,84.82,57.39,90.69,119.56,465.15,52.09,40.86,118.67,64.42
1928-01,45.32,91.22,58.87,90.6,120.27,465.55,51.66,40.55,120.98,65.23
1928-02,45.51,88.04,58.4,88.78,119.76,466.92,51.1,41.46,127.73,64.41
1928-03,43.48,88.53,57.43,88.11,118.9,465.52,50.33,34.35,131.36,62.88
1928-04,45.09,112.7,61.82,92.54,141.29,468.84,54.5,37.75,139.7,66.38
1928-05,44.82,114.21,62.61,106.44,144.41,592.0,54.28,38.56,154.57,69.09
1928-06,45.12,119.28,64.64,100.33,147.42,631.15,57.52,41.86,156.5,68.88
1928-07,42.82,112.49,60.19,96.24,140.92,644.26,52.7,62.28,154.49,68.91
1928-08,43.48,115.79,61.25,97.14,141.81,636.03,55.47,63.68,152.09,68.49
1928-09,46.0,125.67,66.26,99.0,155.34,664.99,62.81,72.5,161.4,71.44
1928-10,46.3,135.35,68.82,104.02,155.57,657.74,62.84,71.51,167.22,71.65
1928-11,46.64,135.29,71.67,106.03,158.37,677.23,66.45,71.46,163.61,71.19
1928-12,49.8,139.75,80.62,123.6,189.05,722.45,76.41,74.61,199.02,77.97
1929-01,49.46,140.82,82.76,118.03,201.3,711.49,75.33,86.73,201.74,78.34
1929-02,51.04,142.5,91.71,108.91,222.35,806.64,72.3,89.6,227.83,82.52
1929-03,49.47,141.59,94.65,108.33,226.65,797.33,70.35,89.08,222.83,82.29
1929-04,46.93,138.71,92.47,119.6,235.97,823.33,66.65,87.52,215.35,80.13
1929-05,47.96,137.18,94.46,120.36,240.17,851.22,68.93,88.71,232.08,80.41
1929-06,46.06,115.26,84.78,113.11,240.64,776.59,62.87,81.19,242.71,80.46
1929-07,47.72,114.14,94.09,110.63,269.48,864.12,67.13,85.62,352.91,89.0
1929-08,49.15,110.52,97.94,110.65,294.37,982.32,67.72,87.74,384.67,94.64
1929-09,51.35,113.11,106.87,122.71,330.99,1090.2,72.81,89.94,417.99,100.84
1929-10,49.39,103.43,98.92,120.7,305.26,1067.01,68.73,83.3,426.04,94.72
1929-11,44.02,73.3,79.26,108.36,220.2,902.81,52.13,68.18,297.67,83.36
1929-12,40.48,59.62,67.62,100.88,177.53,817.32,45.45,62.27,253.18,75.44
1930-01,40.47,62.27,68.29,100.83,195.52,817.28,42.63,62.54,272.48,75.0
1930-02,42.75,67.18,72.75,99.86,216.27,827.04,44.51,64.01,291.75,78.37
1930-03,43.52,68.08,74.5,94.83,232.7,885.44,42.04,71.64,315.58,80.66
1930-04,44.54,75.52,79.5,113.42,250.42,954.99,40.91,75.54,345.95,84.46
1930-05,44.67,69.5,73.44,120.5,255.36,911.8,41.78,74.54,356.98,78.89
1930-06,45.27,73.13,72.35,115.46,243.85,915.48,41.61,81.58,351.07,78.4
1930-07,45.29,52.26,59.13,100.53,158.13,916.69,34.6,61.53,321.25,65.91
1930-08,46.59,58.51,61.72,105.39,164.57,928.36,35.45,65.5,333.49,67.94
1930-09,47.3,56.67,61.47,103.19,167.96,943.67,37.02,69.96,336.3,67.35
1930-10,42.76,47.01,53.07,88.03,136.43,884.75,32.87,63.53,295.61,59.93
1930-11,40.53,42.27,47.59,80.4,112.75,848.31,29.96,60.71,270.63,54.66
1930-12,40.45,43.83,47.26,76.98,108.84,820.53,30.62,58.16,245.85,51.66
1931-01,38.29,43.16,43.23,67.27,96.24,779.31,26.39,53.87,236.07,46.93
1931-02,40.23,46.55,45.01,70.68,101.2,816.62,28.19,58.26,248.65,52.35
1931-03,43.12,53.94,50.58,74.22,123.78,865.17,32.23,62.22,285.51,55.06
1931-04,42.09,51.8,46.94,63.43,117.6,824.15,31.06,63.0,276.53,49.6
1931-05,39.76,48.58,40.14,54.76,102.17,789.11,29.39,60.68,250.98,44.58
1931-06,35.21,40.06,33.43,47.38,88.92,718.54,28.37,53.86,221.94,36.83
1931-07,39.27,45.93,37.55,60.02,104.77,896.06,30.02,60.13,252.15,46.13
1931-08,37.66,44.9,33.56,57.77,93.79,852.38,29.48,61.66,238.05,41.64
1931-09,37.28,42.96,33.37,62.64,97.22,859.33,30.24,61.28,221.53,39.87
1931-10,28.01,27.94,23.32,43.83,63.82,662.64,20.99,42.9,147.67,29.2
1931-11,29.84,31.51,24.66,49.91,70.59,691.4,23.84,47.7,162.68,29.62
1931-12,28.41,30.31,22.72,45.05,60.55,644.0,21.18,45.75,153.99,23.82
1932-01,25.41,27.6,19.07,36.41,51.56,581.57,17.86,43.55,132.96,19.62
1932-02,25.84,25.65,18.88,34.61,45.61,558.06,17.93,42.36,129.35,20.9
1932-03,27.14,25.74,19.99,37.14,48.43,622.98,18.81,42.61,137.29,20.74
1932-04,25.45,19.99,17.04,37.29,40.93,550.15,16.97,39.56,123.51,17.39
1932-05,22.44,14.01,13.05,31.94,31.01,481.95,14.15,31.7,104.1,13.49
1932-06,17.85,11.18,10.64,29.66,22.1,429.87,10.26,20.28,75.24,9.5
1932-07,17.67,9.98,10.19,31.29,24.31,390.21,10.14,22.2,76.37,8.99
1932-08,22.16,14.74,14.37,42.26,35.05,455.35,12.85,28.65,98.58,14.01
1932-09,27.31,21.19,20.99,50.83,51.0,583.62,16.98,38.31,140.53,22.19
1932-10,26.81,22.96,20.43,45.59,47.89,573.76,17.41,33.56,133.47,21.15
1932-11,23.89,17.26,17.12,43.84,38.77,527.11,15.18,27.3,118.83,17.34
1932-12,22.47,16.57,15.38,41.38,35.55,521.22,14.2,28.19,113.65,16.2
1933-01,23.04,17.28,15.83,41.33,37.21,529.07,14.83,29.95,123.5,16.86
1933-02,24.04,17.35,16.3,40.05,37.53,530.67,14.66,29.57,117.9,18.29
1933-03,21.72,13.14,13.49,34.15,29.97,489.43,11.9,25.9,93.6,15.2
1933-04,23.71,14.34,14.94,35.59,31.63,449.62,12.85,24.92,81.18,15.67
1933-05,31.77,25.79,23.65,49.44,48.5,509.07,18.21,34.15,101.58,20.49
1933-06,35.68,33.65,29.67,58.95,58.1,597.5,21.94,41.71,120.35,26.91
1933-07,38.94,40.69,33.52,63.9,59.89,649.17,25.26,46.26,136.8,29.43
1933-08,36.32,37.8,29.64,56.17,53.24,620.83,21.84,37.39,123.55,27.48
1933-09,39.78,45.37,34.44,66.8,60.11,648.94,23.3,36.78,121.16,31.69
1933-10,36.53,38.41,30.91,64.95,49.57,614.63,21.18,36.16,96.84,26.4
1933-11,33.13,34.53,28.33,61.77,44.73,570.47,19.5,33.96,89.42,23.51
1933-12,34.74,42.77,31.84,70.32,52.36,602.61,22.21,36.66,86.24,24.7
1934-01,33.29,47.22,33.25,69.41,52.9,568.84,23.14,32.24,86.98,25.94
1934-02,36.53,53.42,36.86,75.41,61.4,602.77,27.08,37.63,104.67,30.71
1934-03,34.56,52.05,35.65,72.57,57.51,615.56,27.78,35.78,101.88,29.99
1934-04,34.66,51.88,35.15,71.41,59.04,612.22,28.37,35.44,99.82,30.16
1934-05,35.68,48.3,34.24,71.25,57.67,604.54,27.91,38.25,95.93,29.65
1934-06,34.49,41.82,30.72,67.58,53.83,578.52,25.69,37.62,87.64,27.42
1934-07,35.15,40.24,32.02,66.98,53.94,574.97,25.99,25.4,91.03,27.63
1934-08,33.3,34.64,28.24,60.43,47.53,549.97,23.8,24.91,75.2,22.69
1934-09,34.54,37.69,30.25,63.8,50.64,564.04,24.81,23.85,75.85,23.63
1934-10,34.4,37.93,30.0,62.17,50.16,564.28,25.36,23.97,76.85,24.09
1934-11,34.52,37.1,29.93,59.22,49.69,554.76,25.76,23.78,70.87,23.54
1934-12,37.33,43.37,33.6,62.93,56.32,545.14,28.11,24.46,69.8,24.8
1935-01,36.65,44.88,34.26,63.28,57.97,530.76,27.64,24.53,63.48,24.79
1935-02,36.05,42.59,33.34,60.46,58.46,528.3,26.17,24.31,61.34,23.07
1935-03,36.45,40.95,32.68,57.99,58.57,533.78,25.89,25.05,53.19,21.86
1935-04,34.53,39.4,31.04,55.73,55.82,518.74,24.62,24.18,59.48,20.57
1935-05,36.43,41.61,33.73,64.31,63.53,566.09,26.19,24.94,65.99,22.51
1935-06,36.68,42.54,34.28,66.21,65.18,613.53,26.74,23.64,74.4,23.31
1935-07,39.34,44.83,35.69,73.63,70.34,635.19,28.06,24.53,81.05,25.03
1935-08,40.5,53.34,39.64,73.67,77.04,671.63,30.14,25.3,88.42,26.78
1935-09,40.11,57.38,40.81,72.02,79.48,698.97,30.96,25.08,94.13,27.39
1935-10,40.51,63.72,42.44,69.48,85.19,717.72,30.69,25.3,91.94,27.43
1935-11,42.25,72.34,44.84,78.76,92.55,740.01,31.04,26.79,104.72,28.07
1935-12,42.58,73.86,46.72,81.94,97.87,811.96,31.74,26.97,104.94,31.66
1936-01,43.19,78.06,48.3,93.35,100.79,798.98,31.25,27.54,110.51,32.89
1936-02,44.5,81.02,50.91,108.41,107.34,832.25,30.35,28.48,124.25,36.7
1936-03,45.01,83.47,53.64,109.47,107.57,886.93,30.93,29.17,115.43,37.63
1936-04,43.83,91.92,55.09,111.28,107.0,846.56,31.16,30.14,115.89,36.42
1936-05,41.79,82.56,50.07,99.69,97.67,798.0,29.92,27.35,105.98,33.7
1936-06,43.73,84.6,53.01,98.47,102.73,849.55,31.75,28.37,115.49,36.12
1936-07,42.81,86.69,51.76,96.89,100.91,859.01,33.01,46.06,119.91,35.64
1936-08,43.98,90.89,55.89,101.39,112.93,880.0,35.01,48.19,133.7,39.22
1936-09,44.2,89.15,56.66,100.23,115.56,895.48,35.71,47.21,131.53,39.87
1936-10,43.64,91.96,57.9,101.03,113.58,887.05,36.6,47.34,128.56,40.39
1936-11,45.02,96.55,62.28,113.42,119.84,932.15,40.66,49.11,135.69,43.61
1936-12,46.63,93.27,65.25,113.78,125.42,968.21,44.76,50.45,130.82,43.52
1937-01,45.56,87.57,66.19,124.18,128.21,952.73,40.38,48.53,128.22,43.41
1937-02,46.55,93.92,69.13,127.07,139.25,944.66,40.27,50.21,131.4,43.74
1937-03,46.77,93.05,70.85,130.59,137.25,915.72,41.29,48.07,125.12,45.74
1937-04,46.05,89.09,72.18,134.99,130.37,885.01,40.03,45.4,116.88,46.83
1937-05,43.01,82.02,65.46,127.74,120.39,838.56,37.0,43.88,107.89,43.6
1937-06,42.64,79.3,65.87,126.34,121.21,851.39,35.2,44.19,101.44,42.03
1937-07,39.71,66.34,61.82,121.07,107.43,852.59,34.58,38.25,91.99,37.71
1937-08,41.64,75.07,67.41,130.99,117.64,880.48,38.09,39.82,109.61,40.89
1937-09,40.43,72.22,64.19,124.17,111.84,858.12,36.27,40.03,97.73,37.38
1937-10,36.47,62.94,52.7,107.62,95.34,828.72,31.03,35.49,85.91,31.26
1937-11,33.82,54.78,45.28,100.01,88.34,784.32,28.79,34.21,81.4,28.06
1937-12,31.52,44.85,40.57,86.9,83.02,756.16,24.42,32.13,82.98,25.75
1938-01,30.5,37.36,39.25,85.42,80.66,733.1,22.46,31.08,73.54,23.64
1938-02,31.29,41.49,38.71,85.75,78.64,715.24,23.69,32.15,69.16,23.68
1938-03,32.19,42.7,41.96,93.41,81.93,698.62,25.76,34.7,71.0,24.77
1938-04,26.95,31.01,31.04,69.73,58.66,565.59,19.94,29.46,56.74,17.33
1938-05,30.13,35.61,35.45,80.72,68.47,641.79,23.36,32.93,64.99,19.97
1938-06,29.91,32.9,32.93,75.24,66.36,647.12,22.34,33.27,65.77,19.11
1938-07,33.24,44.95,41.86,88.78,84.31,579.17,27.45,36.38,83.24,23.5
1938-08,35.6,53.89,44.8,95.2,89.18,586.57,30.3,38.47,83.55,25.98
1938-09,34.01,56.89,43.86,86.43,88.06,588.15,29.37,38.39,78.28,24.94
1938-10,34.02,57.26,44.49,87.01,89.04,584.17,29.32,38.16,78.92,24.66
1938-11,35.68,60.97,49.13,85.56,98.0,604.94,31.63,40.29,95.27,27.54
1938-12,34.61,59.51,48.22,86.51,93.56,608.78,31.58,40.65,87.85,27.43
1939-01,35.3,60.68,50.79,90.44,95.96,615.27,31.75,40.78,91.06,28.89
1939-02,34.53,55.62,46.0,84.65,88.74,626.39,30.7,40.37,91.81,26.34
1939-03,35.24,58.82,47.27,83.25,91.12,648.39,32.41,41.66,99.22,27.51
1939-04,33.06,48.42,39.8,76.19,76.98,625.03,29.2,39.63,85.37,23.39
1939-05,33.42,48.77,39.22,75.28,74.86,642.22,29.04,40.01,87.66,22.95
1939-06,35.09,51.84,42.08,76.68,80.99,677.84,32.24,41.98,92.81,24.91
1939-07,34.25,47.68,39.08,71.74,75.14,537.68,30.97,42.48,89.43,22.7
1939-08,36.27,56.05,44.06,73.75,85.67,572.67,33.61,43.77,100.5,25.35
1939-09,33.45,51.4,41.1,70.49,78.58,548.56,30.93,41.17,93.8,23.08
1939-10,34.88,63.55,52.08,88.36,87.69,553.99,31.34,43.86,96.84,29.08
1939-11,35.91,62.64,50.69,84.78,86.9,570.91,33.11,43.93,98.57,28.81
1939-12,35.43,59.76,47.21,78.82,83.82,576.31,32.0,44.25,96.44,27.1
1940-01,36.35,61.82,48.83,80.05,86.39,585.18,32.68,45.59,98.74,27.37
1940-02,36.87,59.45,46.51,78.2,82.76,584.48,32.29,44.75,98.32,26.59
1940-03,37.04,59.94,47.57,78.46,82.16,590.45,32.88,45.2,96.45,26.72
1940-04,37.5,62.16,48.18,79.77,84.05,589.75,33.77,45.83,97.8,27.27
1940-05,38.35,63.0,48.44,79.8,82.76,591.68,33.6,45.67,96.04,27.05
1940-06,30.17,45.63,37.45,59.43,65.46,507.92,25.25,35.71,76.23,20.38
1940-07,31.35,47.1,37.93,61.95,66.68,544.65,27.17,35.44,87.63,21.59
1940-08,31.47,49.88,39.51,63.77,69.98,555.37,28.31,35.24,87.36,22.43
1940-09,31.75,52.65,40.22,64.18,72.1,553.24,28.92,34.22,85.83,23.3
1940-10,32.38,54.24,41.76,62.6,74.55,554.85,29.77,35.58,83.57,23.91
1940-11,31.8,56.36,43.37,66.44,76.3,563.78,29.75,34.5,86.37,25.15
1940-12,31.42,56.03,42.31,67.57,73.22,566.84,28.79,33.64,74.45,24.8
1941-01,31.38,54.01,42.48,68.82,72.61,570.84,28.67,33.33,75.37,24.55
1941-02,31.11,49.02,39.41,68.65,70.72,558.85,27.57,32.58,73.27,24.1
1941-03,30.15,48.9,38.36,67.77,70.36,546.24,26.64,30.82,71.95,23.91
1941-04,30.16,47.99,38.49,70.15,69.99,548.37,26.84,31.15,69.07,24.17
1941-05,28.8,42.91,36.22,71.05,63.78,513.53,25.33,29.51,62.13,23.08
1941-06,28.23,42.13,37.23,74.08,63.36,515.48,25.75,28.83,58.91,22.92
1941-07,29.65,43.83,38.73,77.03,67.52,458.21,26.91,30.51,59.18,22.72
1941-08,31.17,45.54,41.41,85.33,68.63,456.41,28.13,32.94,61.99,24.53
1941-09,31.27,45.64,40.82,81.89,69.02,461.14,28.6,32.75,60.24,24.47
1941-10,31.67,47.44,39.49,81.2,67.87,455.78,28.6,32.62,58.13,23.67
1941-11,29.31,43.62,36.81,82.86,60.96,443.38,27.07,31.24,52.2,22.77
1941-12,28.12,40.95,35.86,83.8,59.15,425.21,25.54,30.11,48.34,22.08
1942-01,26.78,35.95,35.74,74.23,58.53,382.14,22.78,29.52,44.33,20.56
1942-02,27.35,38.19,34.91,72.96,59.06,376.92,22.86,28.47,45.78,22.48
1942-03,25.7,40.37,33.81,68.23,57.48,374.68,22.24,26.71,44.29,21.97
1942-04,23.4,40.87,31.77,62.48,53.26,342.16,20.51,25.17,38.53,19.81
1942-05,22.32,39.07,30.26,60.16,51.28,317.1,19.23,23.91,36.9,19.33
1942-06,24.15,42.44,30.54,63.39,55.19,341.5,21.35,27.22,39.7,19.9
1942-07,25.19,41.78,31.27,65.83,56.97,330.86,21.87,27.47,40.14,19.78
1942-08,25.69,42.6,32.07,69.63,57.97,345.68,22.92,27.78,39.69,20.98
1942-09,25.77,43.11,32.24,71.66,58.24,354.19,23.12,28.28,39.73,21.37
1942-10,25.61,44.15,33.16,73.21,60.7,354.9,23.37,28.3,41.66,21.93
1942-11,26.66,46.71,35.31,80.19,64.46,376.87,23.48,29.35,47.67,23.83
1942-12,27.17,46.09,34.08,81.44,65.63,386.56,24.74,29.64,46.74,22.94
1943-01,28.24,49.73,35.6,87.22,68.88,381.44,25.2,32.13,48.37,23.58
1943-02,30.73,52.33,38.15,92.74,75.6,395.86,26.9,32.8,55.21,25.18
1943-03,31.69,55.8,40.04,99.61,78.01,430.65,27.54,33.84,59.24,27.46
1943-04,32.93,58.5,42.28,108.32,83.28,426.79,29.78,35.29,61.63,30.04
1943-05,33.15,58.8,41.61,109.29,84.22,444.53,30.25,35.66,63.82,30.67
1943-06,35.19,62.16,43.6,114.61,89.29,464.77,32.38,37.33,66.37,32.47
1943-07,35.61,64.17,43.79,114.04,88.91,470.68,34.09,37.63,68.83,32.11
1943-08,34.84,57.93,40.75,110.61,82.33,469.83,32.98,36.27,68.23,30.37
1943-09,35.04,59.47,40.77,111.24,82.55,474.04,34.02,36.21,69.27,30.7
1943-10,35.64,60.39,41.68,114.9,86.32,474.18,34.6,37.58,71.43,31.19
1943-11,35.44,59.7,41.27,114.85,83.34,477.63,33.73,37.64,71.67,30.81
1943-12,33.57,55.98,38.22,105.59,77.73,469.04,31.88,35.98,65.44,28.33
1944-01,35.44,60.33,40.18,115.13,83.29,477.12,33.87,37.27,69.92,30.45
1944-02,36.72,60.93,40.91,115.76,83.81,481.2,34.08,37.25,69.4,31.97
1944-03,36.37,62.47,40.52,115.33,81.81,485.35,34.24,36.09,70.22,32.54
1944-04,37.24,65.36,41.27,117.32,84.39,482.31,34.88,36.9,71.06,33.21
1944-05,36.4,64.57,40.37,115.62,82.75,479.56,34.43,35.9,72.9,32.38
1944-06,38.17,68.98,42.37,120.17,85.5,493.06,36.04,37.76,74.11,33.58
1944-07,40.02,75.59,43.95,124.39,85.12,505.95,37.76,38.71,69.72,34.85
1944-08,39.76,71.86,43.04,122.66,83.54,504.07,37.69,38.11,69.62,34.5
1944-09,40.63,74.04,43.68,119.54,85.0,507.33,39.15,38.21,71.73,34.53
1944-10,40.69,74.41,43.78,117.75,83.99,502.01,39.72,38.31,70.43,34.64
1944-11,40.56,72.36,43.59,119.83,84.66,505.75,39.86,38.58,70.98,34.82
1944-12,40.81,73.2,43.55,121.0,85.69,509.05,40.63,38.52,70.38,36.13
1945-01,41.49,77.28,45.12,126.9,89.04,506.01,41.27,39.11,72.25,38.88
1945-02,42.44,78.33,46.35,133.04,89.62,495.31,41.25,39.22,76.07,39.04
1945-03,43.96,83.59,49.33,142.24,95.35,509.31,42.9,40.7,80.47,41.98
1945-04,42.47,78.45,46.8,134.49,91.18,502.04,42.18,39.88,77.54,40.34
1945-05,45.37,87.18,50.69,143.65,98.5,514.65,45.11,42.29,85.03,43.86
1945-06,46.25,87.16,50.79,141.24,100.07,533.91,47.76,43.84,86.18,44.83
1945-07,45.33,85.43,50.79,137.63,91.09,556.59,45.07,42.93,89.62,46.01
1945-08,44.56,84.58,49.23,132.93,89.51,568.73,44.98,42.12,89.04,43.41
1945-09,47.85,91.85,53.29,135.21,98.04,578.52,48.46,45.8,89.56,44.35
1945-10,51.09,94.28,56.43,137.66,100.89,582.55,51.05,48.71,95.2,46.9
1945-11,54.43,94.46,57.65,148.89,101.65,596.27,54.04,51.79,100.6,49.88
1945-12,56.16,96.18,60.0,159.53,104.15,616.23,57.43,55.94,104.93,53.94
1946-01,56.72,98.52,60.85,158.83,106.18,612.28,59.21,56.72,103.69,53.77
1946-02,59.56,105.09,65.67,158.57,113.0,623.97,65.6,61.01,114.64,57.64
1946-03,56.51,95.0,61.4,150.54,104.51,606.25,62.6,58.17,107.76,53.97
1946-04,59.95,95.86,64.74,167.0,106.26,606.52,69.59,66.55,114.09,56.17
1946-05,61.92,97.21,67.48,181.53,108.02,616.18,74.42,76.2,118.66,57.09
1946-06,63.79,103.14,70.57,186.85,113.4,633.46,75.6,80.19,121.77,58.78
1946-07,60.51,93.83,67.5,176.79,104.99,650.58,68.2,72.08,109.25,57.7
1946-08,59.9,89.37,65.23,176.4,101.47,650.07,66.81,69.62,105.06,54.71
1946-09,56.55,79.62,60.54,165.74,94.3,604.45,63.31,67.05,99.04,50.82
1946-10,50.34,67.71,54.08,152.14,84.59,568.74,59.22,62.2,90.0,43.29
1946-11,50.35,65.46,52.97,150.92,83.88,539.56,57.78,61.9,90.9,43.04
1946-12,49.38,64.17,53.41,150.45,81.88,549.0,54.31,62.43,91.17,42.78
1947-01,50.91,68.0,56.62,156.3,85.01,562.59,55.98,66.71,96.48,43.58
1947-02,50.85,75.4,57.06,155.15,89.55,568.4,56.19,63.03,96.05,43.7
1947-03,50.47,75.8,56.32,150.18,87.5,556.63,55.62,60.13,94.79,42.94
1947-04,49.13,73.67,55.25,153.44,84.98,537.7,54.18,59.19,91.91,41.26
1947-05,45.66,70.66,51.99,152.52,80.48,536.52,49.71,53.97,88.03,38.64
1947-06,45.22,68.35,50.55,154.5,80.05,530.51,49.28,52.25,85.39,37.77
1947-07,46.0,71.59,52.72,164.47,77.68,519.91,51.47,55.77,78.56,37.3
1947-08,47.98,75.29,54.66,170.51,82.53,524.11,53.72,57.07,80.14,39.48
1947-09,47.07,73.93,53.76,165.72,78.88,525.88,51.51,54.62,80.03,38.04
1947-10,47.01,73.96,53.87,160.95,79.2,523.3,49.86,53.03,80.11,37.46
1947-11,47.47,76.09,55.53,169.18,80.51,524.41,51.27,53.54,79.81,37.76
1947-12,46.28,73.15,54.27,165.96,79.73,510.78,49.49,51.58,73.34,36.62
1948-01,46.27,74.51,55.22,180.62,80.88,505.95,49.25,52.96,73.9,37.7
1948-02,44.83,70.52,52.91,167.01,76.38,506.48,47.5,48.42,73.43,37.28
1948-03,41.85,65.88,49.71,161.05,73.17,500.98,45.34,46.45,70.58,35.58
1948-04,43.82,70.48,54.27,176.6,80.75,503.37,48.15,49.22,74.82,38.82
1948-05,44.24,71.28,55.56,195.64,80.21,516.72,50.43,50.15,75.66,40.05
1948-06,46.24,80.72,59.56,206.41,90.25,529.44,54.53,53.29,79.64,42.46
1948-07,44.86,76.69,58.0,212.17,84.9,542.11,53.1,51.99,76.51,40.99
1948-08,43.94,73.32,55.03,196.73,79.26,533.15,48.89,49.66,72.99,38.89
1948-09,43.68,73.12,54.92,191.36,81.48,533.34,49.83,48.46,72.76,39.29
1948-10,41.69,70.1,53.15,182.45,78.27,524.43,49.15,46.79,71.78,37.69
1948-11,42.99,75.64,56.63,198.42,83.57,530.23,51.07,49.09,74.32,39.42
1948-12,39.96,64.95,50.09,172.71,75.53,519.18,47.41,45.8,67.24,34.93
1949-01,39.96,66.8,51.67,179.82,79.32,517.13,47.75,47.62,68.69,35.48
1949-02,41.22,68.42,51.76,172.68,78.22,510.6,48.17,49.67,71.65,35.52
1949-03,40.16,64.71,49.51,164.24,74.76,509.0,46.67,48.94,71.86,34.16
1949-04,41.18,66.73,51.03,173.61,78.47,508.24,48.51,51.44,74.08,35.47
1949-05,40.34,63.89,49.15,174.7,75.5,499.9,47.56,51.44,74.7,34.9
1949-06,39.94,60.87,47.11,163.88,71.31,488.94,47.36,50.2,73.92,33.7
1949-07,40.05,60.82,46.28,154.76,68.87,454.98,47.82,51.13,73.61,32.72
1949-08,41.88,66.55,48.97,164.22,73.61,465.95,50.16,54.08,76.87,34.03
1949-09,43.31,66.89,49.55,171.77,73.84,470.38,50.56,53.9,79.33,34.3
1949-10,44.29,68.47,51.28,176.87,76.06,468.86,51.54,54.7,82.07,35.25
1949-11,44.78,73.47,53.43,183.25,78.87,477.67,51.79,56.42,82.82,36.02
1949-12,45.21,73.59,54.3,175.04,81.57,485.54,52.36,58.6,85.09,36.13
1950-01,47.26,79.27,57.41,176.03,87.82,485.96,55.34,63.48,87.44,38.43
1950-02,47.7,80.72,58.47,174.7,91.78,494.98,55.44,64.03,90.29,39.58
1950-03,47.7,82.14,59.18,172.01,94.63,498.14,56.32,64.95,92.2,39.78
1950-04,47.17,83.51,59.38,179.98,96.25,513.6,56.01,62.86,92.08,39.22
1950-05,47.07,92.31,63.68,185.48,102.93,525.78,55.66,66.21,92.61,39.76
1950-06,47.81,96.84,66.95,201.34,102.88,536.02,57.09,68.5,93.86,40.0
1950-07,44.63,91.52,62.81,185.49,94.84,565.36,54.54,65.89,86.94,36.05
1950-08,44.67,89.0,64.08,201.64,92.05,557.87,53.91,61.16,82.12,38.66
1950-09,46.15,94.0,67.39,208.11,96.47,572.0,55.88,63.09,84.42,39.3
1950-10,48.11,101.64,70.17,215.18,100.67,561.15,60.38,66.76,87.71,41.64
1950-11,47.72,102.23,70.39,215.61,99.12,562.33,60.79,65.39,86.71,40.89
1950-12,47.3,96.75,73.24,222.72,100.53,560.86,60.74,67.78,85.21,41.99
1951-01,48.37,97.79,77.64,241.59,103.27,562.84,61.9,71.58,87.82,46.4
1951-02,50.39,106.79,82.26,256.27,111.21,573.42,63.99,73.65,91.86,49.3
1951-03,50.61,107.86,82.74,256.72,111.89,596.86,65.55,74.45,94.22,48.86
1951-04,48.92,108.93,79.91,250.31,109.99,581.94,63.96,75.49,92.37,47.06
1951-05,49.22,112.64,85.27,277.23,113.29,586.88,64.04,83.19,92.21,48.75
1951-06,48.3,104.75,82.79,266.04,109.78,584.32,62.84,84.23,91.76,46.82
1951-07,46.76,96.04,80.59,270.42,104.86,632.56,60.47,83.48,88.39,43.73
1951-08,48.2,99.01,87.29,301.04,110.79,650.25,62.05,95.33,92.78,46.89
1951-09,49.58,104.06,91.08,314.72,116.85,667.36,63.28,93.68,94.22,48.22
1951-10,49.09,106.68,90.99,312.02,120.03,657.81,65.22,91.77,95.01,49.74
1951-11,47.41,104.44,87.1,315.1,112.23,650.72,63.06,86.12,96.29,47.84
1951-12,46.95,104.71,86.54,308.4,114.58,652.68,63.33,85.22,97.41,48.38
1952-01,47.6,107.09,90.04,322.57,119.25,649.99,62.85,89.28,100.09,49.04
1952-02,47.74,105.82,89.65,343.59,117.27,651.14,62.33,89.71,102.69,50.59
1952-03,46.43,104.49,85.54,328.77,112.98,646.98,59.58,85.58,102.96,49.82
